date_game,game_start_time,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,overtimes,attendance,arena_name,box_score_page,year
2022-10-21,7:30p,Detroit Pistons,106,New York Knicks,130,Box Score,,"19,812",Madison Square Garden (IV),/boxscores/202210210NYK.html,2023
2022-10-21,10:00p,Denver Nuggets,128,Golden State Warriors,123,Box Score,,"18,064",Chase Center,/boxscores/202210210GSW.html,2023
2022-10-21,7:30p,Toronto Raptors,105,Brooklyn Nets,109,Box Score,,"17,732",Barclays Center,/boxscores/202210210BRK.html,2023
2022-10-21,7:30p,Orlando Magic,98,Atlanta Hawks,108,Box Score,,"17,822",State Farm Arena,/boxscores/202210210ATL.html,2023
2022-10-21,7:00p,New Orleans Pelicans,124,Charlotte Hornets,112,Box Score,,"19,287",Spectrum Center,/boxscores/202210210CHO.html,2023
2022-10-21,7:00p,Chicago Bulls,100,Washington Wizards,102,Box Score,,"20,476",Capital One Arena,/boxscores/202210210WAS.html,2023
2022-10-21,7:30p,Boston Celtics,111,Miami Heat,104,Box Score,,"19,600",Kaseya Center,/boxscores/202210210MIA.html,2023
2022-10-21,7:00p,San Antonio Spurs,137,Indiana Pacers,134,Box Score,,"12,073",Gainbridge Fieldhouse,/boxscores/202210210IND.html,2023
2022-10-22,9:00p,Oklahoma City Thunder,117,Denver Nuggets,122,Box Score,,"19,983",Ball Arena,/boxscores/202210220DEN.html,2023
2022-10-22,8:30p,Memphis Grizzlies,96,Dallas Mavericks,137,Box Score,,"20,377",American Airlines Center,/boxscores/202210220DAL.html,2023
2022-10-22,8:00p,Houston Rockets,105,Milwaukee Bucks,125,Box Score,,"17,341",Fiserv Forum,/boxscores/202210220MIL.html,2023
2022-10-22,10:00p,Los Angeles Clippers,111,Sacramento Kings,109,Box Score,,"16,296",Golden 1 Center,/boxscores/202210220SAC.html,2023
2022-10-22,8:00p,Cleveland Cavaliers,128,Chicago Bulls,96,Box Score,,"21,089",United Center,/boxscores/202210220CHI.html,2023
2022-10-22,7:00p,Detroit Pistons,115,Indiana Pacers,124,Box Score,,"16,056",Gainbridge Fieldhouse,/boxscores/202210220IND.html,2023
2022-10-22,6:00p,San Antonio Spurs,114,Philadelphia 76ers,105,Box Score,,"19,822",Wells Fargo Center,/boxscores/202210220PHI.html,2023
2022-10-22,8:00p,Toronto Raptors,109,Miami Heat,112,Box Score,,"19,600",Kaseya Center,/boxscores/202210220MIA.html,2023
2022-10-22,7:00p,Boston Celtics,126,Orlando Magic,120,Box Score,,"19,299",Amway Center,/boxscores/202210220ORL.html,2023
2022-10-23,3:30p,Portland Trail Blazers,106,Los Angeles Lakers,104,Box Score,,"18,997",Crypto.com Arena,/boxscores/202210230LAL.html,2023
2022-10-23,5:00p,Charlotte Hornets,126,Atlanta Hawks,109,Box Score,,"17,383",State Farm Arena,/boxscores/202210230ATL.html,2023
2022-10-23,7:00p,Washington Wizards,107,Cleveland Cavaliers,117,Box Score,OT,"19,432",Rocket Mortgage Fieldhouse,/boxscores/202210230CLE.html,2023
2022-10-23,7:00p,Utah Jazz,122,New Orleans Pelicans,121,Box Score,OT,"18,665",Smoothie King Center,/boxscores/202210230NOP.html,2023
2022-10-23,8:00p,Minnesota Timberwolves,116,Oklahoma City Thunder,106,Box Score,,"15,044",Paycom Center,/boxscores/202210230OKC.html,2023
2022-10-23,8:30p,Sacramento Kings,125,Golden State Warriors,130,Box Score,,"18,064",Chase Center,/boxscores/202210230GSW.html,2023
2022-10-23,10:00p,Phoenix Suns,112,Los Angeles Clippers,95,Box Score,,"19,068",Crypto.com Arena,/boxscores/202210230LAC.html,2023
2022-10-24,10:00p,Denver Nuggets,110,Portland Trail Blazers,135,Box Score,,"18,111",Moda Center,/boxscores/202210240POR.html,2023
2022-10-24,8:00p,Brooklyn Nets,124,Memphis Grizzlies,134,Box Score,,"17,392",FedEx Forum,/boxscores/202210240MEM.html,2023
2022-10-24,8:00p,San Antonio Spurs,115,Minnesota Timberwolves,106,Box Score,,"15,347",Target Center,/boxscores/202210240MIN.html,2023
2022-10-24,8:00p,Boston Celtics,102,Chicago Bulls,120,Box Score,,"17,673",United Center,/boxscores/202210240CHI.html,2023
2022-10-24,7:30p,Orlando Magic,102,New York Knicks,115,Box Score,,"18,800",Madison Square Garden (IV),/boxscores/202210240NYK.html,2023
2022-10-24,7:30p,Toronto Raptors,98,Miami Heat,90,Box Score,,"19,600",Kaseya Center,/boxscores/202210240MIA.html,2023
2022-10-24,7:00p,Indiana Pacers,106,Philadelphia 76ers,120,Box Score,,"19,786",Wells Fargo Center,/boxscores/202210240PHI.html,2023
2022-10-24,8:00p,Utah Jazz,108,Houston Rockets,114,Box Score,,"16,260",Toyota Center,/boxscores/202210240HOU.html,2023
2022-10-25,7:00p,Detroit Pistons,99,Washington Wizards,120,Box Score,,"13,196",Capital One Arena,/boxscores/202210250WAS.html,2023
2022-10-25,7:30p,Dallas Mavericks,111,New Orleans Pelicans,113,Box Score,,"14,020",Smoothie King Center,/boxscores/202210250NOP.html,2023
2022-10-25,8:00p,Los Angeles Clippers,94,Oklahoma City Thunder,108,Box Score,,"13,105",Paycom Center,/boxscores/202210250OKC.html,2023
2022-10-25,10:00p,Golden State Warriors,105,Phoenix Suns,134,Box Score,,"17,071",Footprint Center,/boxscores/202210250PHO.html,2023
2022-10-26,10:00p,Miami Heat,119,Portland Trail Blazers,98,Box Score,,"18,588",Moda Center,/boxscores/202210260POR.html,2023
2022-10-26,10:00p,Los Angeles Lakers,99,Denver Nuggets,110,Box Score,,"19,520",Ball Arena,/boxscores/202210260DEN.html,2023
2022-10-26,9:00p,Houston Rockets,101,Utah Jazz,109,Box Score,,"18,206",Vivint Arena,/boxscores/202210260UTA.html,2023
2022-10-26,8:00p,Indiana Pacers,109,Chicago Bulls,124,Box Score,,"18,306",United Center,/boxscores/202210260CHI.html,2023
2022-10-26,8:00p,San Antonio Spurs,122,Minnesota Timberwolves,134,Box Score,,"16,165",Target Center,/boxscores/202210260MIN.html,2023
2022-10-26,7:30p,Charlotte Hornets,131,New York Knicks,134,Box Score,OT,"19,812",Madison Square Garden (IV),/boxscores/202210260NYK.html,2023
2022-10-26,7:30p,Brooklyn Nets,99,Milwaukee Bucks,110,Box Score,,"17,341",Fiserv Forum,/boxscores/202210260MIL.html,2023
2022-10-26,7:00p,Atlanta Hawks,118,Detroit Pistons,113,Box Score,,"17,987",Little Caesars Arena,/boxscores/202210260DET.html,2023
2022-10-26,7:00p,Orlando Magic,92,Cleveland Cavaliers,103,Box Score,,0,Rocket Mortgage Fieldhouse,/boxscores/202210260CLE.html,2023
2022-10-26,7:30p,Philadelphia 76ers,109,Toronto Raptors,119,Box Score,,"19,800",Scotiabank Arena,/boxscores/202210260TOR.html,2023
2022-10-27,7:30p,Dallas Mavericks,129,Brooklyn Nets,125,Box Score,OT,"18,039",Barclays Center,/boxscores/202210270BRK.html,2023
2022-10-27,8:00p,Los Angeles Clippers,110,Oklahoma City Thunder,118,Box Score,,"14,510",Paycom Center,/boxscores/202210270OKC.html,2023
2022-10-27,10:00p,Miami Heat,110,Golden State Warriors,123,Box Score,,"18,064",Chase Center,/boxscores/202210270GSW.html,2023
2022-10-27,10:00p,Memphis Grizzlies,125,Sacramento Kings,110,Box Score,,"15,511",Golden 1 Center,/boxscores/202210270SAC.html,2023
2022-10-28,8:30p,Chicago Bulls,124,San Antonio Spurs,129,Box Score,,"16,562",AT&T Center,/boxscores/202210280SAS.html,2023
2022-10-28,10:00p,Houston Rockets,111,Portland Trail Blazers,125,Box Score,,"19,082",Moda Center,/boxscores/202210280POR.html,2023
2022-10-28,10:00p,New Orleans Pelicans,111,Phoenix Suns,124,Box Score,,"17,071",Footprint Center,/boxscores/202210280PHO.html,2023
2022-10-28,9:00p,Utah Jazz,101,Denver Nuggets,117,Box Score,,"19,560",Ball Arena,/boxscores/202210280DEN.html,2023
2022-10-28,8:00p,Los Angeles Lakers,102,Minnesota Timberwolves,111,Box Score,,"17,136",Target Center,/boxscores/202210280MIN.html,2023
2022-10-28,7:00p,Atlanta Hawks,136,Detroit Pistons,112,Box Score,,"18,923",Little Caesars Arena,/boxscores/202210280DET.html,2023
2022-10-28,7:30p,Indiana Pacers,127,Washington Wizards,117,Box Score,,"13,463",Capital One Arena,/boxscores/202210280WAS.html,2023
2022-10-28,7:30p,Philadelphia 76ers,112,Toronto Raptors,90,Box Score,,"19,800",Scotiabank Arena,/boxscores/202210280TOR.html,2023
2022-10-28,7:30p,Cleveland Cavaliers,132,Boston Celtics,123,Box Score,OT,"19,156",TD Garden,/boxscores/202210280BOS.html,2023
2022-10-28,7:00p,Charlotte Hornets,93,Orlando Magic,113,Box Score,,"18,846",Amway Center,/boxscores/202210280ORL.html,2023
2022-10-28,8:00p,New York Knicks,108,Milwaukee Bucks,119,Box Score,,"17,341",Fiserv Forum,/boxscores/202210280MIL.html,2023
2022-10-29,6:00p,Miami Heat,113,Sacramento Kings,119,Box Score,,"14,618",Golden 1 Center,/boxscores/202210290SAC.html,2023
2022-10-29,7:00p,Golden State Warriors,113,Charlotte Hornets,120,Box Score,OT,"19,079",Spectrum Center,/boxscores/202210290CHO.html,2023
2022-10-29,7:30p,Indiana Pacers,125,Brooklyn Nets,116,Box Score,,"17,732",Barclays Center,/boxscores/202210290BRK.html,2023
2022-10-29,8:00p,Philadelphia 76ers,114,Chicago Bulls,109,Box Score,,"19,010",United Center,/boxscores/202210290CHI.html,2023
2022-10-29,8:00p,Atlanta Hawks,115,Milwaukee Bucks,123,Box Score,,"17,341",Fiserv Forum,/boxscores/202210290MIL.html,2023
2022-10-29,9:00p,Oklahoma City Thunder,117,Dallas Mavericks,111,Box Score,OT,"20,307",American Airlines Center,/boxscores/202210290DAL.html,2023
2022-10-29,9:00p,Memphis Grizzlies,123,Utah Jazz,124,Box Score,,"18,206",Vivint Arena,/boxscores/202210290UTA.html,2023
2022-10-30,9:00p,Houston Rockets,109,Phoenix Suns,124,Box Score,,"17,071",Footprint Center,/boxscores/202210300PHO.html,2023
2022-10-30,9:30p,Denver Nuggets,110,Los Angeles Lakers,121,Box Score,,"18,997",Crypto.com Arena,/boxscores/202210300LAL.html,2023
2022-10-30,7:30p,Orlando Magic,105,Dallas Mavericks,114,Box Score,,"20,042",American Airlines Center,/boxscores/202210300DAL.html,2023
2022-10-30,6:00p,Washington Wizards,94,Boston Celtics,112,Box Score,,"19,156",TD Garden,/boxscores/202210300BOS.html,2023
2022-10-30,6:00p,Golden State Warriors,114,Detroit Pistons,128,Box Score,,"20,190",Little Caesars Arena,/boxscores/202210300DET.html,2023
2022-10-30,7:00p,Minnesota Timberwolves,98,San Antonio Spurs,107,Box Score,,"15,053",AT&T Center,/boxscores/202210300SAS.html,2023
2022-10-30,3:00p,New Orleans Pelicans,112,Los Angeles Clippers,91,Box Score,,"18,142",Crypto.com Arena,/boxscores/202210300LAC.html,2023
2022-10-30,6:00p,New York Knicks,108,Cleveland Cavaliers,121,Box Score,,"19,432",Rocket Mortgage Fieldhouse,/boxscores/202210300CLE.html,2023
2022-10-31,10:30p,Houston Rockets,93,Los Angeles Clippers,95,Box Score,,"14,887",Crypto.com Arena,/boxscores/202210310LAC.html,2023
2022-10-31,9:00p,Memphis Grizzlies,105,Utah Jazz,121,Box Score,,"18,206",Vivint Arena,/boxscores/202210310UTA.html,2023
2022-10-31,8:00p,Detroit Pistons,108,Milwaukee Bucks,110,Box Score,,"17,341",Fiserv Forum,/boxscores/202210310MIL.html,2023
2022-10-31,7:00p,Sacramento Kings,115,Charlotte Hornets,108,Box Score,,"12,020",Spectrum Center,/boxscores/202210310CHO.html,2023
2022-10-31,7:30p,Indiana Pacers,109,Brooklyn Nets,116,Box Score,,"15,770",Barclays Center,/boxscores/202210310BRK.html,2023
2022-10-31,7:00p,Philadelphia 76ers,118,Washington Wizards,111,Box Score,,"13,746",Capital One Arena,/boxscores/202210310WAS.html,2023
2022-10-31,7:30p,Atlanta Hawks,109,Toronto Raptors,139,Box Score,,"19,800",Scotiabank Arena,/boxscores/202210310TOR.html,2023
2022-11-01,7:30p,Chicago Bulls,108,Brooklyn Nets,99,Box Score,,"17,732",Barclays Center,/boxscores/202211010BRK.html,2023
2022-11-01,7:30p,Golden State Warriors,109,Miami Heat,116,Box Score,,"19,600",Kaseya Center,/boxscores/202211010MIA.html,2023
2022-11-01,8:00p,Orlando Magic,108,Oklahoma City Thunder,116,Box Score,,"13,109",Paycom Center,/boxscores/202211010OKC.html,2023
2022-11-01,10:00p,Minnesota Timberwolves,107,Phoenix Suns,116,Box Score,,"17,071",Footprint Center,/boxscores/202211010PHO.html,2023
2022-11-02,10:00p,Memphis Grizzlies,111,Portland Trail Blazers,106,Box Score,,"19,462",Moda Center,/boxscores/202211020POR.html,2023
2022-11-02,8:00p,Toronto Raptors,143,San Antonio Spurs,100,Box Score,,"12,155",AT&T Center,/boxscores/202211020SAS.html,2023
2022-11-02,8:00p,Detroit Pistons,91,Milwaukee Bucks,116,Box Score,,"17,341",Fiserv Forum,/boxscores/202211020MIL.html,2023
2022-11-02,8:00p,Los Angeles Clippers,109,Houston Rockets,101,Box Score,,"15,860",Toyota Center,/boxscores/202211020HOU.html,2023
2022-11-02,10:30p,New Orleans Pelicans,117,Los Angeles Lakers,120,Box Score,OT,"18,997",Crypto.com Arena,/boxscores/202211020LAL.html,2023
2022-11-02,7:30p,Atlanta Hawks,112,New York Knicks,99,Box Score,,"19,812",Madison Square Garden (IV),/boxscores/202211020NYK.html,2023
2022-11-02,8:00p,Charlotte Hornets,88,Chicago Bulls,106,Box Score,,"17,886",United Center,/boxscores/202211020CHI.html,2023
2022-11-02,6:00p,Washington Wizards,121,Philadelphia 76ers,111,Box Score,,"19,855",Wells Fargo Center,/boxscores/202211020PHI.html,2023
2022-11-02,8:30p,Utah Jazz,100,Dallas Mavericks,103,Box Score,,"19,877",American Airlines Center,/boxscores/202211020DAL.html,2023
2022-11-02,7:30p,Sacramento Kings,107,Miami Heat,110,Box Score,,"19,600",Kaseya Center,/boxscores/202211020MIA.html,2023
2022-11-02,7:30p,Boston Celtics,113,Cleveland Cavaliers,114,Box Score,OT,"19,432",Rocket Mortgage Fieldhouse,/boxscores/202211020CLE.html,2023
2022-11-03,7:00p,Golden State Warriors,129,Orlando Magic,130,Box Score,,"18,846",Amway Center,/boxscores/202211030ORL.html,2023
2022-11-03,8:00p,Denver Nuggets,122,Oklahoma City Thunder,110,Box Score,,"13,791",Paycom Center,/boxscores/202211030OKC.html,2023
2022-11-04,8:00p,Charlotte Hornets,99,Memphis Grizzlies,130,Box Score,,"17,187",FedEx Forum,/boxscores/202211040MEM.html,2023
2022-11-04,10:30p,Utah Jazz,130,Los Angeles Lakers,116,Box Score,,"18,997",Crypto.com Arena,/boxscores/202211040LAL.html,2023
2022-11-04,10:00p,Portland Trail Blazers,108,Phoenix Suns,106,Box Score,,"17,071",Footprint Center,/boxscores/202211040PHO.html,2023
2022-11-04,10:00p,Milwaukee Bucks,115,Minnesota Timberwolves,102,Box Score,,"17,136",Target Center,/boxscores/202211040MIN.html,2023
2022-11-04,8:30p,Golden State Warriors,105,New Orleans Pelicans,114,Box Score,,"18,451",Smoothie King Center,/boxscores/202211040NOP.html,2023
2022-11-04,8:30p,Toronto Raptors,110,Dallas Mavericks,111,Box Score,,"20,177",American Airlines Center,/boxscores/202211040DAL.html,2023
2022-11-04,7:00p,Brooklyn Nets,128,Washington Wizards,86,Box Score,,"17,258",Capital One Arena,/boxscores/202211040WAS.html,2023
2022-11-04,7:30p,Chicago Bulls,119,Boston Celtics,123,Box Score,,"19,156",TD Garden,/boxscores/202211040BOS.html,2023
2022-11-04,7:00p,New York Knicks,106,Philadelphia 76ers,104,Box Score,,"20,679",Wells Fargo Center,/boxscores/202211040PHI.html,2023
2022-11-04,7:00p,Miami Heat,99,Indiana Pacers,101,Box Score,,"13,141",Gainbridge Fieldhouse,/boxscores/202211040IND.html,2023
2022-11-04,7:00p,Cleveland Cavaliers,112,Detroit Pistons,88,Box Score,,"18,744",Little Caesars Arena,/boxscores/202211040DET.html,2023
2022-11-04,8:00p,Los Angeles Clippers,113,San Antonio Spurs,106,Box Score,,"12,603",AT&T Center,/boxscores/202211040SAS.html,2023
2022-11-05,10:00p,Portland Trail Blazers,82,Phoenix Suns,102,Box Score,,"17,071",Footprint Center,/boxscores/202211050PHO.html,2023
2022-11-05,9:00p,San Antonio Spurs,101,Denver Nuggets,126,Box Score,,"19,641",Ball Arena,/boxscores/202211050DEN.html,2023
2022-11-05,8:00p,Houston Rockets,117,Minnesota Timberwolves,129,Box Score,,"16,412",Target Center,/boxscores/202211050MIN.html,2023
2022-11-05,8:00p,Oklahoma City Thunder,94,Milwaukee Bucks,108,Box Score,,"17,713",Fiserv Forum,/boxscores/202211050MIL.html,2023
2022-11-05,7:30p,New Orleans Pelicans,121,Atlanta Hawks,124,Box Score,OT,"17,654",State Farm Arena,/boxscores/202211050ATL.html,2023
2022-11-05,7:00p,Brooklyn Nets,98,Charlotte Hornets,94,Box Score,,"19,398",Spectrum Center,/boxscores/202211050CHO.html,2023
2022-11-05,5:00p,Sacramento Kings,126,Orlando Magic,123,Box Score,OT,"18,846",Amway Center,/boxscores/202211050ORL.html,2023
2022-11-05,7:30p,Boston Celtics,133,New York Knicks,118,Box Score,,"19,812",Madison Square Garden (IV),/boxscores/202211050NYK.html,2023
2022-11-06,3:30p,Cleveland Cavaliers,114,Los Angeles Lakers,100,Box Score,,"18,997",Crypto.com Arena,/boxscores/202211060LAL.html,2023
2022-11-06,6:00p,Washington Wizards,97,Memphis Grizzlies,103,Box Score,,"16,877",FedEx Forum,/boxscores/202211060MEM.html,2023
2022-11-06,6:00p,Chicago Bulls,104,Toronto Raptors,113,Box Score,,"19,800",Scotiabank Arena,/boxscores/202211060TOR.html,2023
2022-11-06,10:00p,Utah Jazz,110,Los Angeles Clippers,102,Box Score,,"16,111",Crypto.com Arena,/boxscores/202211060LAC.html,2023
2022-11-07,10:30p,Cleveland Cavaliers,117,Los Angeles Clippers,119,Box Score,,"16,516",Crypto.com Arena,/boxscores/202211070LAC.html,2023
2022-11-07,10:00p,Sacramento Kings,113,Golden State Warriors,116,Box Score,,"18,064",Chase Center,/boxscores/202211070GSW.html,2023
2022-11-07,9:45p,Brooklyn Nets,94,Dallas Mavericks,96,Box Score,,"20,011",American Airlines Center,/boxscores/202211070DAL.html,2023
2022-11-07,9:30p,Denver Nuggets,115,San Antonio Spurs,109,Box Score,,"11,574",AT&T Center,/boxscores/202211070SAS.html,2023
2022-11-07,9:15p,New York Knicks,120,Minnesota Timberwolves,107,Box Score,,"14,524",Target Center,/boxscores/202211070MIN.html,2023
2022-11-07,9:00p,Boston Celtics,109,Memphis Grizzlies,106,Box Score,,"17,371",FedEx Forum,/boxscores/202211070MEM.html,2023
2022-11-07,10:15p,Los Angeles Lakers,116,Utah Jazz,139,Box Score,,"18,206",Vivint Arena,/boxscores/202211070UTA.html,2023
2022-11-07,8:30p,Portland Trail Blazers,110,Miami Heat,107,Box Score,,"19,600",Kaseya Center,/boxscores/202211070MIA.html,2023
2022-11-07,8:15p,Milwaukee Bucks,98,Atlanta Hawks,117,Box Score,,"17,494",State Farm Arena,/boxscores/202211070ATL.html,2023
2022-11-07,8:00p,Phoenix Suns,88,Philadelphia 76ers,100,Box Score,,"20,347",Wells Fargo Center,/boxscores/202211070PHI.html,2023
2022-11-07,7:45p,New Orleans Pelicans,122,Indiana Pacers,129,Box Score,,"14,052",Gainbridge Fieldhouse,/boxscores/202211070IND.html,2023
2022-11-07,7:30p,Oklahoma City Thunder,103,Detroit Pistons,112,Box Score,,"16,223",Little Caesars Arena,/boxscores/202211070DET.html,2023
2022-11-07,7:15p,Houston Rockets,134,Orlando Magic,127,Box Score,,"15,441",Amway Center,/boxscores/202211070ORL.html,2023
2022-11-07,7:00p,Washington Wizards,108,Charlotte Hornets,100,Box Score,,"13,712",Spectrum Center,/boxscores/202211070CHO.html,2023
2022-11-07,8:45p,Toronto Raptors,97,Chicago Bulls,111,Box Score,,"21,142",United Center,/boxscores/202211070CHI.html,2023
2022-11-09,10:00p,Cleveland Cavaliers,120,Sacramento Kings,127,Box Score,,"13,816",Golden 1 Center,/boxscores/202211090SAC.html,2023
2022-11-09,10:00p,Los Angeles Lakers,101,Los Angeles Clippers,114,Box Score,,"19,068",Crypto.com Arena,/boxscores/202211090LAC.html,2023
2022-11-09,8:00p,Memphis Grizzlies,124,San Antonio Spurs,122,Box Score,OT,"13,507",AT&T Center,/boxscores/202211090SAS.html,2023
2022-11-09,8:00p,Milwaukee Bucks,136,Oklahoma City Thunder,132,Box Score,2OT,"15,180",Paycom Center,/boxscores/202211090OKC.html,2023
2022-11-09,8:00p,Phoenix Suns,129,Minnesota Timberwolves,117,Box Score,,"16,062",Target Center,/boxscores/202211090MIN.html,2023
2022-11-09,8:00p,New Orleans Pelicans,115,Chicago Bulls,111,Box Score,,"19,621",United Center,/boxscores/202211090CHI.html,2023
2022-11-09,7:30p,Houston Rockets,109,Toronto Raptors,116,Box Score,,"19,800",Scotiabank Arena,/boxscores/202211090TOR.html,2023
2022-11-09,7:30p,Detroit Pistons,112,Boston Celtics,128,Box Score,,"19,156",TD Garden,/boxscores/202211090BOS.html,2023
2022-11-09,7:30p,Utah Jazz,125,Atlanta Hawks,119,Box Score,,"15,845",State Farm Arena,/boxscores/202211090ATL.html,2023
2022-11-09,7:00p,Denver Nuggets,122,Indiana Pacers,119,Box Score,,"14,069",Gainbridge Fieldhouse,/boxscores/202211090IND.html,2023
2022-11-09,7:00p,Portland Trail Blazers,105,Charlotte Hornets,95,Box Score,,"14,774",Spectrum Center,/boxscores/202211090CHO.html,2023
2022-11-09,5:30p,Dallas Mavericks,87,Orlando Magic,94,Box Score,,"18,165",Amway Center,/boxscores/202211090ORL.html,2023
2022-11-09,7:30p,New York Knicks,85,Brooklyn Nets,112,Box Score,,"18,156",Barclays Center,/boxscores/202211090BRK.html,2023
2022-11-10,7:00p,Dallas Mavericks,105,Washington Wizards,113,Box Score,,"18,320",Capital One Arena,/boxscores/202211100WAS.html,2023
2022-11-10,7:30p,Philadelphia 76ers,95,Atlanta Hawks,104,Box Score,,"16,066",State Farm Arena,/boxscores/202211100ATL.html,2023
2022-11-10,7:30p,Charlotte Hornets,112,Miami Heat,117,Box Score,OT,"19,600",Kaseya Center,/boxscores/202211100MIA.html,2023
2022-11-10,8:00p,Portland Trail Blazers,106,New Orleans Pelicans,95,Box Score,,"14,289",Smoothie King Center,/boxscores/202211100NOP.html,2023
2022-11-11,10:00p,Cleveland Cavaliers,101,Golden State Warriors,106,Box Score,,"18,064",Chase Center,/boxscores/202211110GSW.html,2023
2022-11-11,9:30p,Minnesota Timberwolves,103,Memphis Grizzlies,114,Box Score,,"16,939",FedEx Forum,/boxscores/202211110MEM.html,2023
